accuracy,rocauc,balancedaccuracy,f1,recall,geometricmean
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0
0.16666666666666666,-0.0,0.16666666666666666,0.0,0.0,0.0
0.2857142857142857,-0.0,0.25,0.0,0.0,0.0
0.375,-0.0,0.3,0.0,0.0,0.0
0.3333333333333333,-0.0,0.25,0.0,0.0,0.0
0.4,-0.0,0.375,0.0,0.0,0.3535533905932738
0.45454545454545453,-0.0,0.45,0.0,0.0,0.447213595499958
0.5,-0.0,0.4857142857142857,0.0,0.0,0.47809144373375745
0.46153846153846156,-0.0,0.45,0.0,0.0,0.447213595499958
0.5,-0.0,0.4777777777777778,0.0,0.0,0.47140452079103173
0.5333333333333333,-0.0,0.5,0.0,0.0,0.48989794855663565
0.5625,-0.0,0.5181818181818182,0.0,0.0,0.504524979109513
0.5882352941176471,-0.0,0.5333333333333333,0.0,0.0,0.5163977794943222
0.6111111111111112,-0.0,0.5461538461538462,0.0,0.0,0.5262348115842176
0.631578947368421,-0.0,0.5571428571428572,0.0,0.0,0.5345224838248488
0.65,-0.0,0.6071428571428572,0.0,0.0,0.5976143046671969
0.6190476190476191,-0.0,0.5833333333333333,0.0,0.0,0.5773502691896257
0.6363636363636364,-0.0,0.59375,0.0,0.0,0.5863019699779287
0.6521739130434783,-0.0,0.6029411764705883,0.0,0.0,0.5940885257860046
0.6666666666666666,-0.0,0.6111111111111112,0.0,0.0,0.6009252125773316
0.68,-0.0,0.618421052631579,0.0,0.0,0.6069769786668839
0.6923076923076923,-0.0,0.6541353383458646,0.0,0.0,0.6488856845230501
0.7037037037037037,-0.0,0.680921052631579,0.0,0.0,0.678620892538296
0.7142857142857143,-0.0,0.6875,0.0,0.0,0.6846531968814576
0.7241379310344828,-0.0,0.6934523809523809,0.0,0.0,0.6900655593423543
0.7333333333333333,-0.0,0.6988636363636364,0.0,0.0,0.6949493114282116
0.7419354838709677,-0.0,0.7038043478260869,0.0,0.0,0.6993786061802353
0.75,-0.0,0.7083333333333333,0.0,0.0,0.7034142923389222
0.7575757575757576,-0.0,0.7125,0.0,0.0,0.7071067811865476
0.7352941176470589,-0.0,0.6777777777777778,0.0,0.0,0.6666666666666667
0.7428571428571429,-0.0,0.6816239316239316,0.0,0.0,0.6698641270570836
0.75,-0.0,0.6851851851851851,0.0,0.0,0.6728111897994425
0.7297297297297297,-0.0,0.6706349206349207,0.0,0.0,0.6606874726434099
0.7368421052631579,-0.0,0.6743295019157088,0.0,0.0,0.6637868835853292
0.717948717948718,0.5,0.4495530012771392,0.0,0.0,0.0
0.7,0.48717948717948717,0.4310344827586207,0.0,0.0,0.0
0.6829268292682927,0.475,0.4222222222222222,0.0,0.0,0.0
0.6666666666666666,0.4634146341463415,0.41397849462365593,0.0,0.0,0.0
0.6511627906976745,0.4523809523809524,0.3988269794721408,0.0,0.0,0.0
0.6363636363636364,0.4418604651162791,0.39109848484848486,0.0,0.0,0.0
0.6222222222222222,0.4318181818181818,0.38383838383838387,0.0,0.0,0.0
0.6304347826086957,0.4222222222222222,0.3868092691622103,0.0,0.0,0.0
0.6382978723404256,0.41304347826086957,0.3896103896103896,0.0,0.0,0.0
0.6458333333333334,0.4042553191489362,0.39225589225589225,0.0,0.0,0.0
0.6530612244897959,0.3958333333333333,0.39475839475839475,0.0,0.0,0.0
0.64,0.59375,0.39475839475839475,0.0,0.0,0.0
0.6274509803921569,0.6597222222222221,0.39475839475839475,0.0,0.0,0.0
0.6346153846153846,0.6632653061224489,0.3971291866028708,0.0,0.0,0.0
0.6415094339622641,0.6666666666666666,0.3993783993783994,0.0,0.0,0.0
0.6296296296296297,0.7100000000000001,0.3993783993783994,0.0,0.0,0.0
0.6363636363636364,0.7132352941176471,0.40151515151515155,0.0,0.0,0.0
0.6428571428571429,0.7163461538461539,0.4035476718403548,0.0,0.0,0.0
0.6491228070175439,0.7193396226415095,0.4054834054834055,0.0,0.0,0.0
0.6551724137931034,0.7222222222222223,0.40732910500352365,0.0,0.0,0.0
0.6610169491525424,0.7249999999999999,0.4090909090909091,0.0,0.0,0.0
0.6666666666666666,0.7276785714285714,0.42424242424242425,0.0,0.0,0.0
0.6557377049180327,0.7302631578947368,0.41142191142191137,0.0,0.0,0.0
0.6612903225806451,0.7327586206896551,0.4131054131054131,0.0,0.0,0.0
0.6666666666666666,0.7351694915254237,0.41471571906354515,0.0,0.0,0.0
0.671875,0.7375,0.41625750136388434,0.0,0.0,0.0
0.676923076923077,0.7397540983606558,0.41773504273504275,0.0,0.0,0.0
0.6666666666666666,0.6754098360655739,0.41773504273504275,0.0,0.0,0.0
0.6716417910447762,0.6774193548387097,0.4305555555555555,0.0,0.0,0.0
0.6617647058823529,0.6793650793650794,0.41944444444444445,0.0,0.0,0.0
0.6666666666666666,0.68125,0.4305555555555555,0.0,0.0,0.0
0.6714285714285714,0.6830769230769231,0.440359477124183,0.0,0.0,0.0
0.676056338028169,0.6787878787878789,0.4490740740740741,0.0,0.0,0.0
0.6805555555555556,0.6686567164179105,0.4568713450292397,0.0,0.0,0.0
0.6712328767123288,0.6705882352941176,0.44722222222222224,0.0,0.0,0.0
0.6756756756756757,0.6724637681159421,0.45436507936507936,0.0,0.0,0.0
0.68,0.6742857142857142,0.46085858585858586,0.0,0.0,0.0
0.6710526315789473,0.6647887323943662,0.4522946859903381,0.0,0.0,0.0
0.6623376623376623,0.6220657276995305,0.4522946859903381,0.0,0.0,0.0
0.6666666666666666,0.6180555555555557,0.4583333333333333,0.0,0.0,0.0
0.6582278481012658,0.6587301587301586,0.4583333333333333,0.0,0.0,0.0
0.6625,0.6604696673189825,0.46388888888888885,0.0,0.0,0.0
0.6666666666666666,0.7011986301369864,0.5055555555555555,0.125,0.125,0.3901226876769712
0.6707317073170732,0.7267884322678844,0.537962962962963,0.2222222222222222,0.2222222222222222,0.4725999796725637
0.6626506024096386,0.7282282282282281,0.5302706552706552,0.2222222222222222,0.2222222222222222,0.46646162281137366
0.6666666666666666,0.7540540540540539,0.5561965811965811,0.3,0.3,0.5155377934032035
0.6588235294117647,0.7453333333333334,0.549074074074074,0.28571428571428564,0.3,0.5090928953574672
0.6511627906976745,0.7381578947368421,0.5424603174603174,0.2727272727272727,0.3,0.5029586487396813
0.6551724137931034,0.7331168831168831,0.5477969348659003,0.2727272727272727,0.3,0.507919866096339
0.6477272727272727,0.7275641025641025,0.5416666666666666,0.2608695652173913,0.3,0.5022124181945776
0.6404494382022472,0.7291139240506328,0.5359318996415771,0.2608695652173913,0.3,0.4967531551835187
0.6444444444444445,0.725625,0.5409722222222223,0.2608695652173913,0.3,0.5015576424609541
0.6483516483516484,0.7271604938271605,0.5457070707070707,0.2608695652173913,0.3,0.5059885932029629
0.6521739130434783,0.728658536585366,0.5501633986928104,0.2608695652173913,0.3,0.5100891657955406
0.6559139784946236,0.7301204819277108,0.5543650793650793,0.2608695652173913,0.3,0.5138959421775114
0.6595744680851063,0.7469879518072289,0.5755772005772005,0.32,0.36363636363636365,0.5479284770239369
0.6631578947368421,0.7483766233766234,0.5795454545454546,0.32,0.36363636363636365,0.551707413521977
0.65625,0.7427807486631015,0.5742901992901993,0.30769230769230765,0.36363636363636365,0.5466916139528835
0.6597938144329897,0.744186046511628,0.578083466241361,0.30769230769230765,0.36363636363636365,0.5503212081491045
0.6530612244897959,0.745559038662487,0.5731351981351981,0.30769230769230765,0.36363636363636365,0.5455768237184063
0.6565656565656566,0.746900826446281,0.5767676767676767,0.30769230769230765,0.36363636363636365,0.5490676247458677
0.65,0.7482124616956077,0.5720928800197093,0.30769230769230765,0.36363636363636365,0.544566868014458
0.6435643564356436,0.7494949494949495,0.5676406926406926,0.30769230769230765,0.36363636363636365,0.5402101464299972
0.6372549019607843,0.7527777777777778,0.5575396825396824,0.2962962962962963,0.3333333333333333,0.5247670404205156
0.6310679611650486,0.7541208791208791,0.5532945736434108,0.2962962962962963,0.3333333333333333,0.5206671304312368
0.625,0.7554347826086957,0.5492424242424242,0.2962962962962963,0.3333333333333333,0.51669241717799
0.6285714285714286,0.7567204301075269,0.5527777777777777,0.2962962962962963,0.3333333333333333,0.5201635835692949
0.6320754716981132,0.7579787234042553,0.556159420289855,0.2962962962962963,0.3333333333333333,0.5234410283497427
0.6355140186915887,0.7733224222585924,0.5732534373838721,0.3448275862068966,0.38461538461538464,0.5490143921482442
0.6388888888888888,0.7720647773279351,0.5764911802145845,0.3448275862068966,0.38461538461538464,0.5522658222164362
0.6330275229357798,0.7447368421052633,0.5673336710570753,0.3333333333333333,0.35714285714285715,0.538790512046603
0.6363636363636364,0.7578947368421053,0.5816193853427896,0.37500000000000006,0.4,0.5595333111870645
0.6396396396396397,0.7565972222222223,0.5847222222222223,0.37500000000000006,0.4,0.562654278669283
0.6428571428571429,0.7577319587628867,0.5876984126984127,0.37500000000000006,0.4,0.565615671524101
0.6371681415929203,0.758843537414966,0.5838888888888889,0.37500000000000006,0.4,0.5618194788102321
0.6403508771929824,0.7678571428571429,0.5963888888888889,0.411764705882353,0.4375,0.5788545897916786
0.6434782608695652,0.7642045454545454,0.5992647058823529,0.411764705882353,0.4375,0.5818120960695318
0.6379310344827587,0.7655971479500892,0.5906862745098039,0.39999999999999997,0.4117647058823529,0.5701727182154385
0.6324786324786325,0.7667647058823529,0.5870412267471091,0.39999999999999997,0.4117647058823529,0.5664940821386759
0.6271186440677966,0.7727777777777778,0.5794159544159544,0.3888888888888889,0.3888888888888889,0.5558029524922696
0.6302521008403361,0.7739273927392738,0.5821977638015374,0.3888888888888889,0.3888888888888889,0.5585616226124374
0.6333333333333333,0.7706971677559912,0.5848765432098766,0.3888888888888889,0.3888888888888889,0.5611926090746014
0.6363636363636364,0.7675296655879181,0.5874579124579125,0.3888888888888889,0.3888888888888889,0.5637047932044553
0.639344262295082,0.765224358974359,0.5899470899470899,0.3888888888888889,0.3888888888888889,0.5661062317626474
0.6341463414634146,0.7597883597883598,0.5865009746588693,0.37837837837837834,0.3888888888888889,0.5627761180578184
0.6370967741935484,0.7589098532494759,0.5889208173690932,0.37837837837837834,0.3888888888888889,0.5651186054865879
0.632,0.7536344755970924,0.5856089139987445,0.36842105263157887,0.3888888888888889,0.5619076350142226
0.6349206349206349,0.7548868312757202,0.5879629629629629,0.36842105263157887,0.3888888888888889,0.5641936961322668
0.6377952755905512,0.7561162079510703,0.5902398299939283,0.36842105263157887,0.3888888888888889,0.566387317326095
0.640625,0.7573232323232322,0.5924432497013142,0.36842105263157887,0.3888888888888889,0.5684941188887134
0.6434108527131783,0.7552552552552553,0.5945767195767195,0.36842105263157887,0.3888888888888889,0.5705192646559608
0.6461538461538462,0.7544642857142856,0.5966435185185185,0.36842105263157887,0.3888888888888889,0.5724675083809029
0.648854961832061,0.7643327067669173,0.6073647660818713,0.4,0.42105263157894735,0.5878336719301893
0.6439393939393939,0.7603632976245925,0.6042397660818714,0.3902439024390244,0.42105263157894735,0.5848035476425731
0.6466165413533834,0.7596952908587258,0.6062599681020733,0.3902439024390244,0.42105263157894735,0.5867659903626053
0.6492537313432836,0.7578947368421052,0.6082198655843589,0.3902439024390244,0.42105263157894735,0.5886573889811242
0.6518518518518519,0.7656521739130434,0.6178689883913764,0.4186046511627907,0.45,0.6018495992449187
0.6544117647058824,0.7741200828157349,0.6265991471215351,0.4444444444444445,0.47619047619047616,0.6133062251192126
0.656934306569343,0.7725779967159279,0.6285014005602241,0.4444444444444445,0.47619047619047616,0.6152068286694097
0.6594202898550725,0.7737077737077737,0.6303485162180814,0.4444444444444445,0.47619047619047616,0.6170411718124389
0.6618705035971223,0.7824397824397825,0.6382850241545893,0.46808510638297873,0.5,0.627158399034931
0.6571428571428571,0.7779275808936826,0.6353174603174603,0.4583333333333333,0.5,0.6241575952356011
0.6595744680851063,0.777501909854851,0.6371283255086072,0.4583333333333333,0.5,0.6259921643614692
0.6549295774647887,0.7731060606060607,0.6342592592592592,0.44897959183673464,0.5,0.6230805308087142
0.6573426573426573,0.7717881292261457,0.6360350076103501,0.44897959183673464,0.5,0.6248858238922348
0.6597222222222222,0.772913561847988,0.6377627627627627,0.44897959183673464,0.5,0.6266323695165441
0.6551724137931034,0.7761938702779758,0.6305163859511685,0.44000000000000006,0.4782608695652174,0.617415848802739
0.6575342465753424,0.7735949098621421,0.6321980676328502,0.44000000000000006,0.4782608695652174,0.6190816541167374
0.6530612244897959,0.7703366058906033,0.6294495296211543,0.4313725490196078,0.4782608695652174,0.6163543867974207
0.6554054054054054,0.7700869565217393,0.6311013865361691,0.4313725490196078,0.4782608695652174,0.6179963454297497
0.6510067114093959,0.7728333333333334,0.6244588744588744,0.4230769230769231,0.4583333333333333,0.6092910119786011
0.6533333333333333,0.7766399999999999,0.6316810966810967,0.4444444444444445,0.48,0.6187445257553225
0.6556291390728477,0.7765079365079364,0.6332905982905982,0.4444444444444445,0.48,0.6203379606616088
0.6578947368421053,0.7776377952755904,0.6348593530239101,0.4444444444444445,0.48,0.6218832170767293
0.6601307189542484,0.7759375000000001,0.6363888888888889,0.4444444444444445,0.48,0.6233824841057041
0.6623376623376623,0.7750387596899224,0.637880658436214,0.4444444444444445,0.48,0.6248378180011436
0.6580645161290323,0.7774299344066786,0.6317268122823677,0.43636363636363634,0.46153846153846156,0.6167221225457274
0.6602564102564102,0.7785502958579881,0.6331821972065875,0.43636363636363634,0.46153846153846156,0.618117099730652
0.6624203821656051,0.7784791544333529,0.6346025126145608,0.43636363636363634,0.46153846153846156,0.6194724190473849
0.6645569620253164,0.7784090909090908,0.635989010989011,0.43636363636363634,0.46153846153846156,0.6207897728829936
0.660377358490566,0.7807239057239057,0.6302910052910052,0.4285714285714286,0.4444444444444444,0.6130290871577911
0.65625,0.7828733766233766,0.625,0.42105263157894735,0.42857142857142855,0.6056424753256587
0.6521739130434783,0.7792696025778733,0.6224323062558357,0.4137931034482759,0.42857142857142855,0.6032580314433381
0.654320987654321,0.7803837953091685,0.6238002953119232,0.4137931034482759,0.42857142857142855,0.6045307314846375
0.656441717791411,0.786026762738034,0.6303684398111021,0.4333333333333333,0.4482758620689655,0.6136570996833709
0.6585365853658537,0.7899253731343285,0.6364987080103358,0.45161290322580644,0.4666666666666667,0.6219367769096594
0.6545454545454545,0.7865432098765431,0.6340038314176245,0.4444444444444445,0.4666666666666667,0.6195446887468121
0.6566265060240963,0.7850490196078431,0.6353535353535352,0.4444444444444445,0.4666666666666667,0.6208410735834077
0.6526946107784432,0.7824817518248175,0.6329275905118602,0.43749999999999994,0.4666666666666667,0.618507062552205
0.6547619047619048,0.7850247233341183,0.6386623575369498,0.4545454545454545,0.4838709677419355,0.6260162276294076
0.6568047337278107,0.7845956054230949,0.6399940262843488,0.4545454545454545,0.4838709677419355,0.6273151886412218
0.6588235294117647,0.7882699275362318,0.6453703703703703,0.47058823529411764,0.5,0.6342093141639057
0.6549707602339181,0.7839478417266186,0.643009768009768,0.463768115942029,0.5,0.6318776412241317
0.6569767441860465,0.7841517857142858,0.6443236714975845,0.463768115942029,0.5,0.6331775614867843
0.6589595375722543,0.7875541125541127,0.6493741765480895,0.4788732394366197,0.5151515151515151,0.6395097571720626
0.6609195402298851,0.7907563025210085,0.6541275930662119,0.4931506849315069,0.5294117647058824,0.6453570279122434
0.6628571428571428,0.7918231122236127,0.6554132405650432,0.4931506849315069,0.5294117647058824,0.6466482149316041
0.6647727272727273,0.7915285832642917,0.6566715338617716,0.4931506849315069,0.5294117647058824,0.6479069564490433
0.6666666666666666,0.7904154668860551,0.6579033367733058,0.4931506849315069,0.5294117647058824,0.6491344785915899
0.6685393258426966,0.7935064935064934,0.6623851294903926,0.5066666666666667,0.5428571428571428,0.6545839211889937
